code1,course1,code2,course2
PHYS-419,Physique du solide III,EE-201,Electromagnetics II : field computation
PHYS-419,Physique du solide III,MICRO-322,Ingénierie optique II
PHYS-419,Physique du solide III,MSE-300,Theory of materials : from structures to properties 
PHYS-419,Physique du solide III,MSE-422,Advanced metallurgy
PHYS-419,Physique du solide III,PHYS-420,Solid State Physics IV
PHYS-419,Physique du solide III,PHYS-407,Frontiers in nanosciences
PHYS-419,Physique du solide III,PHYS-328,Physique des nouveaux matériaux
PHYS-419,Physique du solide III,PHYS-209,Astrophysics I : Introduction to astrophysics
PHYS-419,Physique du solide III,PHYS-310,Solid state physics II
HUM-404,Culture médiatique I,HUM-404,Culture médiatique I
MATH-481,Mathematical modelling of DNA,MSE-205,Materials mechanics
AR-201,Studio BA3 (Bakker & Blanc A.),AR-401,Studio MA1 (Gugger)
MATH-489,Number theory in cryptography,MATH-409,Algebraic curves and cryptography
MATH-317,Galois theory,MATH-409,Algebraic curves and cryptography
MATH-317,Galois theory,MATH-312,Introduction to the algebraic number theory
MSE-210,Functional properties of materials ,MSE-304,Surfaces and interfaces
MSE-211,Organic chemistry,BIO-213,Biological chemistry III
MSE-211,Organic chemistry,MSE-486,Organic electronic materials - synthesis applications properties
MSE-211,Organic chemistry,MSE-403,Materials Science
MSE-211,Organic chemistry,CH-352,Eléments de cheminformatique
MSE-211,Organic chemistry,MSE-231,Ceramics structures and properties + TP
MSE-211,Organic chemistry,CH-163,Introduction to organic chemistry II
MSE-211,Organic chemistry,CH-401,Advanced NMR and imaging
MSE-211,Organic chemistry,CH-422,Catalyst design for synthesis
MSE-211,Organic chemistry,CH-239,Chimie préparative I
MSE-211,Organic chemistry,CH-406,Analysis of ancient materials and their degradation
MSE-211,Organic chemistry,MSE-480,Dielectric properties of materials
MSE-211,Organic chemistry,CH-313,Biochemistry II
MSE-211,Organic chemistry,CH-332,Medicinal chemistry
MSE-211,Organic chemistry,CH-210,Biochemistry I
MSE-211,Organic chemistry,UNIL-200,Biooriented chemistry
MSE-211,Organic chemistry,MSE-437,Polymer chemistry and macromolecular engineering
MSE-211,Organic chemistry,MSE-431,Physical chemistry of polymeric materials
MSE-211,Organic chemistry,ENG-433,Chimie des denrées alimentaires
MSE-211,Organic chemistry,CH-431,Physical and computational organic chemistry
MSE-211,Organic chemistry,BIO-212,Biological chemistry II (for SV)
