Id,SubjectName,AssociatedCourseCodes
1888399306,"Modelling problem solving, computing and visualisation II",MSE-443(b)
1888400347,Introduction aux outils CAO en architecture,AR-219
1888400444,Properties of semiconductors and related nanostructures,MSE-484
1888401365,Approches socio-psychanalytiques de l'art,AR-443
1888402399,Cohérences aventureuses,AR-444
1888402628,Specialisation project in materials,MSE-490(c)
1888404904,First aid - art and architecture after 1940,AR-424(a)
1888405927,Projets métaphoriques d'Archizoom à Koolhaas,AR-423(a)
1888422433,Semester project for specialisation A,EE-492(a); EE-493(a)
1888423123,Data converter circuits and systems,EE-533
1888788429,General physics II,PHYS-114
1888789713,Projet programmation système,CS-207(a)
1888790092,Calcul quantique,CS-308
1888826574,Database systems,CS-422
1888829730,Analytic methods in algorithms and complexity,CS-435
1888830138,Business design for IT services,CS-490
1888831981,Computational photography,CS-413
1889072595,Théorie et critique du projet MA1 (Barros Falcâo de Campos),AR-401(s)
1889078840,Théorie et critique du projet MA1 (Müller Inderbitzin),AR-401(r)
1889079000,Théorie et critique du projet MA1 (Zuber),AR-401(t)
1889079034,Théorie et critique du projet MA2 (Zuber),AR-402(t)
1889079272,Théorie et critique du projet MA2 (Müller Inderbitzin),AR-402(r)
1889079436,Théorie et critique du projet MA2 (Barros Falcâo de Campos),AR-402(s)
1889085504,Energie solaire et architecture,AR-449
1889085700,Fabrication associative assistée par ordinateur,AR-450
1889096808,Theory as a Device for Design Processes,AR-474
1889101717,Programmation Matlab,ENG-274
1889181461,"Structures existantes, bases",CIVIL-436
1889181478,"Structures existantes, chapitres choisis",CIVIL-437
1889230132,Advanced probability and applications,COM-417
1889234353,Wastewater treatment: further principles and control,ENV-509
1889234532,Fluvial biogeosciences,ENV-426
1890132722,Multivariable control and coordination systems,EE-477
1898238663,Financial big data,FIN-525
1898249395,Applied corporate & industry analysis (MTE master only),MGT-410
1898266603,Introduction to econometrics,MGT-581
1898312736,Bioelectronics and implantable biomedical microelectronics,EE-519
1898331930,Introduction to VLSI Design,EE-428
1898528773,Optimisation,MATH-261
1898529386,Energy systems engineering,ChE-304
1898529993,Transport phenomena I,ChE-301
1898532453,Coordination chemistry and reactivity of f elements,CH-427
1898535955,Analysis of ancient materials and their degradation,CH-406
1898542974,Anneaux et corps,MATH-215
1898551900,Espaces métriques et topologiques,MATH-220
1898552124,Représentations linéaires des groupes finis,MATH-314
1898553613,Introduction aux équations aux dérivées partielles,MATH-300
1898557621,Rings and modules,MATH-311
1898563769,Convexity,MATH-461
1898563805,Differential geometry of framed curves,MATH-423
1898568408,Harmonic analysis,MATH-405
1898576185,Lattice models,MATH-434
1898605217,Single cell genomics,BIOENG-420
1898609412,Bioreactor modeling and simulation,ChE-320
1899610219,Probabilistic method,MATH-467
1899610706,Introduction à la géométrie riemannienne,MATH-422
1899736262,Innovation management,MGT-411
1899737319,Technology & innovation strategy,MGT-414
1899792838,Optimal decision making,MGT-483
1899816322,Organizational behavior,MGT-412
1899816746,Technology policy and the energy transition,MGT-408
1899818511,Fundamentals in Systems Engineering,ENG-421
1901073722,"Développement durable, critique de(s) principe(s)",AR-445
1902168254,Transport phenomena II,ChE-302
1904729473,Business  Concept,MGT-637
1906433714,UE L : Art and architecture: constructing the view I,AR-415
1906434322,UE N : Art et architecture: constructing the view II,AR-416
1906438210,UE U : Cartography,AR-476
1907949443,Economics of innovation & management in energy,MGT-407
1907952818,Quality assurance and quality management systems,MGT-428
1907975836,Leading and managing in a global context,MGT-468
1907993956,Optional project in Systems engineering,ENG-422
1908341947,Histoire des énergies et des transports A,HUM-221(a)
1908362115,Asian studies,HUM-265(a)
1908381207,Chine contemporaine A,HUM-262(a)
1908403182,Ethique sociale et politique B,HUM-271
1908417875,Histoire et théorie de la photographie,HUM-269
1908418027,Histoire et humanités digitales I,HUM-439(a)
1908418130,Histoire des énergies et des transports B,HUM-330(a)
1908419376,Risk and energy,HUM-370
1908420093,Chine contemporaine B,HUM-323(a)
1908420641,Histoire de l'Asie contemporaine B,HUM-324(a)
1908420809,Discriminations et marché du travail,HUM-334(a)
1908421358,Histoire contemporaine de la Suisse,HUM-371
1908423119,Humanités digitales,HUM-369
1908425640,Economie et politique de l'énergie I,HUM-411(c)
1908428435,Enjeux éthiques de l'ingénieur I,HUM-412(c)
1908428897,Histoire de l'art numérique I,HUM-438(a)
1908439949,Economie et politique de l'énergie II,HUM-411(d)
1908441660,Enjeux éthiques de l'ingénieur II,HUM-412(d)
1909733620,"D. Thinking: real problems, human-focused solutions",MGT-409
1910841714,Engineering geology for geo-energy,CIVIL-428
1910938730,Histoire de l'art numérique II,HUM-438(b)
1910939103,Histoire et humanités digitales II,HUM-439(b)
1911192181,Ecologie de la connaissance,HUM-245(a)
1913487410,Semiconductor physics and fundamentals of electronic devices,PHYS-433
1913487418,Physics of photonic semiconductor devices,PHYS-434
1914319698,Number theory in cryptography,MATH-489
1919143539,Decommissioning of nuclear power plants,ETH-533
1919423100,"Reward, Motivation and Dopamine",BIO-685
1919567689,Ethique sociale et politique A,HUM-207(a)
1919570518,Histoire de l'Asie contemporaine A,HUM-203(a)
1920525366,Aquatic ecosystems,ENV-321
1921237690,Introduction to multiprocessor architecture,CS-307
1921501599,Projet de systems-on-chip,CS-309
1922867871,Projet en chimie pour passerelle HES,CH-390
1923612112,Projet ENAC Développement territorial,ENV-493
1927284144,Construction mécanique I (pour GM),ME-101
1927284194,Construction mécanique I (pour MT),ME-106
1927284283,Construction mécanique II (pour GM),ME-102
1927284325,Construction mécanique II (pour MT),ME-107
1927289505,Quantitative risk management using robust optimization,MGT-638
1928513209,"Modelling problem solving, computing and visualisation I",MSE-443(a)
1930583421,Artificial evolution,MICRO-515
1932416236,Stages semestriels,HEP-449; HEP-491(a); HEP-491(b)
1932416643,Séminaire d'intégration,HEP-450; HEP-490(a); HEP-490(b)
1932424367,Projet de master EPFL-HEP,MATH-594; MATH-597
1932629392,Analyse et gestion de risques,CIVIL-438
1932632950,Mécanique des roches et ouvrages souterrains,CIVIL-308
1932791826,Reservoir mechanics for geo-energy and the environment,CIVIL-429
1932794331,Geomechanics,CIVIL-402
1932970148,Physique générale II pour mathématiciens,PHYS-108
1933546780,Comportement humain et sciences économiques,HUM-277
1934610873,Introduction aux sciences du vivant (pour IC),BIO-109
1934635827,Théorie et critique du projet MA1 (Ménard),AR-401(u)
1935074945,Histoire et humanités digitales,HUM-276
1941543671,Ouvrages hydrauliques et aménagements hydroélectriques,CIVIL-412
1942238872,Experimental biochemistry and biophysics,CH-319
1945998185,Advanced Topics in Data Sciences,EE-731
1948139206,Summer School on Domain-Specific Programming Languages,CS-801
1948227996,Parallel and high-performance computing,MATH-454
1951252224,A Network Tour of Data Science,EE-558; EE-732
1951525543,Information sciences,COM-101
1954058871,Études musicales A,HUM-209
1954058921,Études musicales B,HUM-228
1954059482,Études musicales D,HUM-331
1954059570,Études musicales I,HUM-414(a)
1954059592,Études musicales II,HUM-414(b)
1964500347,Investing: a Guide to Doing the Right Thing,FIN-506; FIN-614
1978068381,Theory of architecture IV,AR-222
1978068463,Theory of architecture VI,AR-322
1994714489,Solid state physics II,PHYS-310
1994879246,Projet ENAC pour mineur IDEAS,CIVIL-496; PENS-494
2005925472,L'eau source du territoire,PENS-205
2005925551,Terra Epidermis,PENS-211
2005926950,Remix public space,PENS-209; PENS-212
2005927660,Relevé raisonné et construction du territoire,PENS-208
2005927666,Argamassa armada in Salvador de Bahia,PENS-308
2011622263,Advanced steel design,CIVIL-435
2045969880,Architecture and existing buildings,AR-424(b)
2045971701,L'architecture du paysage,AR-478
2045972684,L'hyperréalité,AR-479
2045984641,Conception interactive des formes structurales,AR-483
2045994401,Sciences de la ville,AR-459
2045994803,Solar decathlon summer workshop,PENS-491
2046119377,Théorie et critique du projet MA1 (Boltshauser),AR-401(v)
2046119901,Théorie et critique du projet MA1 (Escher et GuneWardena),AR-401(w)
2046119957,Théorie et critique du projet MA1 (Graber et Pulver),AR-401(x)
2046120119,Théorie et critique du projet MA1 (Lütjens et Padmanabhan),AR-401(z)
2046120761,Théorie et critique du projet MA2 (Boltshauser),AR-402(v)
2046120857,Théorie et critique du projet MA2 (Escher et GuneWardena),AR-402(w)
2046120902,Théorie et critique du projet MA2 (Graber et Pulver),AR-402(x)
2046120959,Théorie et critique du projet MA2 (Lütjens et Padmanabhan),AR-402(z)
2046201535,Power electronics,EE-365
2046202779,Energy conversion and renewable energy,ME-409
2046209507,Incompressible fluid mechanics,ME-344
2046214442,Microinformatique (pour GM),ME-303
2046216861,Aerodynamics,ME-445
2046216872,Energy geostructures,CIVIL-444
2046217150,Geophysics for engineers,CIVIL-448
2046227141,Non linear analysis of structures,CIVIL-449
2046227953,Aéroélasticité et interaction fluide-structure,ME-435
2046228123,Lifecycle performance of product systems,ME-516
2046259095,Material and energy flow analysis ,ENV-501
2046260202,Solid waste engineering,ENV-500
2046261372,Physics and hydrology of snow,ENV-525
2046262263,Sustainability assessment,ENV-461
2046264911,Introduction to chemical engineering,ChE-201
2046264931,Introduction to transport phenomena,ChE-204
2046265461,Physical chemistry of polymeric materials,MSE-431
2046269811,Interdisciplinary / disciplinary project for chemical master,CH-492
2046270943,"Advanced information, computation, communication I",CS-101
2046271051,"Advanced information, computation, communication II",COM-102
2046271680,Introduction to operating systems,CS-323
2046271688,Thermodynamics of energy conversion and storage,ChE-414
2046271806,Chemical engineering product design,ChE-413
2046271944,Numerical methods for visual computing,CS-328
2046272023,Operating systems implementation,CS-323(a)
2046272335,Analytic algorithms,CS-435
2046272383,Applied data analysis,CS-401
2046274196,Information security and privacy,COM-402; CS-402
2046275730,Markov chains and algorithmic applications,COM-516
2046339051,Mechanical product design and development,ME-410
2046342099,Applied mechanical design,ME-403
2046342949,Multi-body simulation,ME-475
2046387306,Linear models,MATH-341
2046387514,Advanced regression,MATH-408
2046387593,Algebraic curves and cryptography,MATH-409
2046388906,Elliptic PDE's,MATH-407
2046389947,Parabolic and hyperbolic PDE's,MATH-469
2048108195,Swiss Living Challenge,PENS-492
2048453826,Lab immersion academic (outside EPFL) A,BIO-504
2048453865,Lab immersion academic (outside EPFL) B,BIO-505
2048453871,Lab immersion in industry A,BIO-406; BIO-506
2048454525,Lab immersion in industry B,BIO-507
2048745299,Experimental methods in physics,PHYS-405
2053445259,Commutative algebra,MATH-438
2053445405,Géométrie hyperbolique et groupes discrets,MATH-439
2053541439,Physics of manufacturing I,MICRO-301
2053541581,Physics of manufacturing II,MICRO-302
2053541785,Product design in a team,MICRO-404
2053541793,Product design: managing projects and innovations,MICRO-403
2053542179,Image optics ,MICRO-421
2053543044,Materials and technology of microfabrication,MICRO-431
2053543502,Modeling and simulation of microsystems,MICRO-402
2053546348,Advanced MEMS,MICRO-534
2053546660,Stochastic methods,MICRO-506
2053602531,Evolutionary robotics,MICRO-515
2053603046,Fab/sim practicals,MICRO-501
2053623601,Machine learning programming,MICRO-401
2053623962,Nano/Advanced MEMS practicals,MICRO-503
2053651269,Photonic micro- and nanosystems,MICRO-504
2053653256,Printed systems and large area manufacturing,MICRO-505
2053655620,Organic chemistry,MSE-211
2053656433,Surface analysis,MSE-351
2053656463,Introduction to magnetic materials in modern technologies,MSE-432
2053662124,Data science for business,MGT-432
2053662457,Environmental policy,MGT-433
2053662501,Information technology and digital strategy,MGT-439
2053663596,Récit et style en BD,HUM-268
2053663908,Histoire de l'innovation,HUM-270
2053779300,Humanitaire et technologies,HUM-272
2053779610,Iran contemporain,HUM-372
2053779807,"Global perspectives, local realities I",HUM-440(a)
2054597924,Scientific literature analysis in cell and developmental biology,BIO-464
2054598280,Scientific literature analysis in molecular and cancer biology,BIO-489
2054857041,Renewable energy (for ME),ME-460
2055431258,Introduction au BIM (Building Information Modeling),AR-484
2055446975,Systems engineering,MICRO-405
2056114603,Structural stability,CIVIL-369
2056369455,Optics laboratories I,MICRO-423; MICRO-424
2056590553,Large-area electronics: devices and materials,MICRO-502; MICRO-566
2056622132,Experimental design and data analysis with R,ENG-467
2057544077,Project in biomedical technologies,MICRO-563
2058983466,Seminar series on advances in materials (autumn),MSE-470; MSE-470(a)
2058983474,Seminar series on advances in materials (spring),MSE-470; MSE-470(b)
2061863900,Development engineering,ENV-470
2063670659,Mathématiques 1A (pour MAN),PREPA-030; PREPA-031(a)
2063691609,Physique (pour MAN),PREPA-032; PREPA-033
2064922482,"Global perspectives, local realities II",HUM-440(b)
2071352473,Industry internship in Life Sciences and Technology,BIOENG-596; BIOENG-596(b)
2071352507,Industry internship in Bioengineering,BIOENG-586; BIOENG-596; BIOENG-596(a)
2080292289,Multivariate statistics,MATH-444
2083245379,Additive Combinatorics,MATH-636
2084484215,Classical electrodynamics,PHYS-324
2084851299,Conception et gestion des systèmes de transport,CIVIL-350
2085016004,Humanités digitales I,HUM-438(a); HUM-439(c)
2085016039,Humanités digitales II,HUM-438(b); HUM-439(d)
2085300776,Making structural logic,PENS-201
2085326851,Architecture & énergie solaire,PENS-301
2087309230,Engineering internship credited with master project (master in Financial Engineering),FIN-598
2094410385,Computer architecture ,CS-208
2105484976,Projet de master en ingénierie physique,PHYS-502(a); PHYS-599(a)
2113016316,Seconde main constructive,PENS-212
2115375478,Semester project for specialisation B,EE-492(b); EE-493(b)
2115375493,Semester project for specialisation C,EE-492(c); EE-493(c)
2115375509,Semester project for specialisation D,EE-492(d); EE-493(d)
2115375538,Semester project for specialisation E,EE-492(e); EE-493(e)
2115375604,Semester project for specialisation F,EE-492(f); EE-493(f)
2115375613,Semester project for specialisation G,EE-492(g); EE-493(g)
2119432059,Machines électriques (pour EL),EE-361
2133573916,Probabilities and statistics,MATH-232
2134459305,Mathématiques 1B (pour MAN),PREPA-031(b)
2136889951,Green highways in residential area,PENS-213
2139011510,Bayesian Computation,MATH-435; MATH-648
2140344256,Semester project in a start-up for NUS,MGT-490
2140418574,Solar Decathlon: project commissioning,PENS-312
2148870370,L-functions and random matrices,MATH-501
2163519883,Solid State Physics X: experimental techniques,PHYS-616
2240038700,Blockchain Summer School,ENG-804
